2026-04-29 15:46:59,552 - INFO - NEW TARGET = 25
2026-04-29 15:46:59,552 - INFO - y0 = 2, target y = 25, dy = 0.6031964557255657
2026-04-29 15:47:04,855 - INFO - y0 = 21.981635991665684, target y = 15, dy = -0.014225303188672154
2026-04-29 15:47:04,855 - INFO - y0 = 12.523913529453555, target y = 27, dy = 0.7943926902211568
2026-04-29 15:47:04,919 - INFO - y0 = 14.653192015677163, target y = 12, dy = -0.013812055365513004
2026-04-29 15:47:04,919 - INFO - y0 = 21.981635991665684, target y = 15, dy = -0.014225303188672154
2026-04-29 15:47:04,991 - INFO - y0 = 14.653192015677163, target y = 12, dy = -0.013812055365513004
2026-04-29 15:47:04,991 - INFO - y0 = 21.981635991665684, target y = 15, dy = -0.014225303188672154
2026-04-29 15:47:05,060 - INFO - y0 = 14.653192015677163, target y = 12, dy = -0.013812055365513004
2026-04-29 15:47:05,060 - INFO - y0 = 21.981635991665684, target y = 15, dy = -0.014225303188672154
2026-04-29 15:47:05,119 - INFO - y0 = 14.653192015677163, target y = 12, dy = -0.013812055365513004
2026-04-29 15:47:05,119 - INFO - y0 = 21.981635991665684, target y = 15, dy = -0.014225303188672154
2026-04-29 15:47:05,180 - INFO - y0 = 14.653192015677163, target y = 12, dy = -0.013812055365513004
2026-04-29 15:47:05,180 - INFO - y0 = 21.981635991665684, target y = 15, dy = -0.014225303188672154
2026-04-29 15:47:05,242 - INFO - NEW TARGET = 15
2026-04-29 15:47:05,242 - INFO - y0 = 14.653192015677163, target y = 12, dy = -0.013812055365513004
2026-04-29 15:47:05,243 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:05,317 - INFO - NEW TARGET = 8
2026-04-29 15:47:05,317 - INFO - y0 = 14.653192015677163, target y = 12, dy = -0.013812055365513004
2026-04-29 15:47:05,317 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:05,317 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:05,381 - INFO - y0 = 14.653192015677163, target y = 12, dy = -0.013812055365513004
2026-04-29 15:47:05,381 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:05,381 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:05,445 - INFO - y0 = 14.653192015677163, target y = 12, dy = -0.013812055365513004
2026-04-29 15:47:05,446 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:05,446 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:05,509 - INFO - y0 = 14.653192015677163, target y = 12, dy = -0.013812055365513004
2026-04-29 15:47:05,510 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:05,510 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:05,581 - INFO - y0 = 14.653192015677163, target y = 12, dy = -0.013812055365513004
2026-04-29 15:47:05,581 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:05,582 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:05,647 - INFO - y0 = 14.653192015677163, target y = 12, dy = -0.013812055365513004
2026-04-29 15:47:05,648 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:05,648 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:05,715 - INFO - y0 = 14.653192015677163, target y = 12, dy = -0.013812055365513004
2026-04-29 15:47:05,715 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:05,716 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:05,783 - INFO - y0 = 14.653192015677163, target y = 12, dy = -0.013812055365513004
2026-04-29 15:47:05,783 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:05,783 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:05,849 - INFO - y0 = 14.653192015677163, target y = 12, dy = -0.013812055365513004
2026-04-29 15:47:05,849 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:05,849 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:05,916 - INFO - y0 = 14.653192015677163, target y = 12, dy = -0.013812055365513004
2026-04-29 15:47:05,916 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:05,916 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:05,977 - INFO - NEW TARGET = 15
2026-04-29 15:47:05,978 - INFO - y0 = 14.155958022518703, target y = 15, dy = 0.0033921206747134437
2026-04-29 15:47:05,978 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:05,978 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:06,040 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:06,040 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:06,105 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:06,105 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:06,168 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:06,168 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:06,233 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:06,233 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:06,294 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:06,295 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:06,366 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:06,367 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:06,433 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:06,433 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:06,499 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:06,499 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:06,564 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:06,564 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:06,631 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:06,631 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:06,695 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:06,695 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:06,760 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:06,760 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:06,823 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:06,823 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:06,889 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:06,889 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:06,958 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:06,958 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:07,027 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:07,027 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:07,092 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:07,092 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:07,158 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:07,158 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:07,218 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:07,218 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:07,282 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:07,282 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:07,346 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:07,346 - INFO - y0 = 26.0285892632132, target y = 8, dy = -0.30337004100550113
2026-04-29 15:47:07,415 - INFO - NEW TARGET = 2
2026-04-29 15:47:07,415 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:07,415 - INFO - y0 = 16.320747951037184, target y = 2, dy = -0.24314983898557138
2026-04-29 15:47:07,484 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:07,484 - INFO - y0 = 16.320747951037184, target y = 2, dy = -0.24314983898557138
2026-04-29 15:47:07,545 - INFO - y0 = 21.64022871513751, target y = 15, dy = -0.1581656225907724
2026-04-29 15:47:07,546 - INFO - y0 = 16.320747951037184, target y = 2, dy = -0.24314983898557138
2026-04-29 15:47:07,608 - INFO - y0 = 16.320747951037184, target y = 2, dy = -0.24314983898557138
2026-04-29 15:47:07,680 - INFO - NEW TARGET = 8
2026-04-29 15:47:07,680 - INFO - NEW TARGET = 6
2026-04-29 15:47:07,680 - INFO - y0 = 14.159350143193416, target y = 8, dy = -0.05047116553946574
2026-04-29 15:47:07,681 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:07,681 - INFO - y0 = 16.320747951037184, target y = 2, dy = -0.24314983898557138
2026-04-29 15:47:07,745 - INFO - y0 = 14.159350143193416, target y = 8, dy = -0.05047116553946574
2026-04-29 15:47:07,745 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:07,745 - INFO - y0 = 16.320747951037184, target y = 2, dy = -0.24314983898557138
2026-04-29 15:47:07,806 - INFO - y0 = 14.159350143193416, target y = 8, dy = -0.05047116553946574
2026-04-29 15:47:07,806 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:07,806 - INFO - y0 = 16.320747951037184, target y = 2, dy = -0.24314983898557138
2026-04-29 15:47:07,865 - INFO - y0 = 14.159350143193416, target y = 8, dy = -0.05047116553946574
2026-04-29 15:47:07,866 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:07,866 - INFO - y0 = 16.320747951037184, target y = 2, dy = -0.24314983898557138
2026-04-29 15:47:07,937 - INFO - NEW TARGET = 8
2026-04-29 15:47:07,937 - INFO - y0 = 14.159350143193416, target y = 8, dy = -0.05047116553946574
2026-04-29 15:47:07,937 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:07,937 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:07,938 - INFO - y0 = 16.320747951037184, target y = 2, dy = -0.24314983898557138
2026-04-29 15:47:07,999 - INFO - y0 = 14.159350143193416, target y = 8, dy = -0.05047116553946574
2026-04-29 15:47:07,999 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:07,999 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:07,999 - INFO - y0 = 16.320747951037184, target y = 2, dy = -0.24314983898557138
2026-04-29 15:47:08,072 - INFO - y0 = 14.159350143193416, target y = 8, dy = -0.05047116553946574
2026-04-29 15:47:08,072 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:08,072 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:08,073 - INFO - y0 = 16.320747951037184, target y = 2, dy = -0.24314983898557138
2026-04-29 15:47:08,135 - INFO - y0 = 14.159350143193416, target y = 8, dy = -0.05047116553946574
2026-04-29 15:47:08,135 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:08,136 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:08,136 - INFO - y0 = 16.320747951037184, target y = 2, dy = -0.24314983898557138
2026-04-29 15:47:08,199 - INFO - y0 = 14.159350143193416, target y = 8, dy = -0.05047116553946574
2026-04-29 15:47:08,199 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:08,199 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:08,200 - INFO - y0 = 16.320747951037184, target y = 2, dy = -0.24314983898557138
2026-04-29 15:47:08,263 - INFO - y0 = 14.159350143193416, target y = 8, dy = -0.05047116553946574
2026-04-29 15:47:08,263 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:08,263 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:08,263 - INFO - y0 = 16.320747951037184, target y = 2, dy = -0.24314983898557138
2026-04-29 15:47:08,328 - INFO - y0 = 14.159350143193416, target y = 8, dy = -0.05047116553946574
2026-04-29 15:47:08,328 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:08,328 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:08,328 - INFO - y0 = 16.320747951037184, target y = 2, dy = -0.24314983898557138
2026-04-29 15:47:08,396 - INFO - NEW TARGET = 30
2026-04-29 15:47:08,396 - INFO - y0 = 14.159350143193416, target y = 8, dy = -0.05047116553946574
2026-04-29 15:47:08,397 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:08,397 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:08,397 - INFO - y0 = 12.673500366253613, target y = 30, dy = 0.22387110472799776
2026-04-29 15:47:08,466 - INFO - y0 = 14.159350143193416, target y = 8, dy = -0.05047116553946574
2026-04-29 15:47:08,466 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:08,466 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:08,466 - INFO - y0 = 12.673500366253613, target y = 30, dy = 0.22387110472799776
2026-04-29 15:47:08,529 - INFO - y0 = 14.159350143193416, target y = 8, dy = -0.05047116553946574
2026-04-29 15:47:08,529 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:08,529 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:08,530 - INFO - y0 = 12.673500366253613, target y = 30, dy = 0.22387110472799776
2026-04-29 15:47:08,596 - INFO - y0 = 14.159350143193416, target y = 8, dy = -0.05047116553946574
2026-04-29 15:47:08,596 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:08,596 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:08,597 - INFO - y0 = 12.673500366253613, target y = 30, dy = 0.22387110472799776
2026-04-29 15:47:08,661 - INFO - y0 = 14.159350143193416, target y = 8, dy = -0.05047116553946574
2026-04-29 15:47:08,661 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:08,661 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:08,661 - INFO - y0 = 12.673500366253613, target y = 30, dy = 0.22387110472799776
2026-04-29 15:47:08,727 - INFO - y0 = 14.159350143193416, target y = 8, dy = -0.05047116553946574
2026-04-29 15:47:08,727 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:08,727 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:08,727 - INFO - y0 = 12.673500366253613, target y = 30, dy = 0.22387110472799776
2026-04-29 15:47:08,787 - INFO - y0 = 14.159350143193416, target y = 8, dy = -0.05047116553946574
2026-04-29 15:47:08,787 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:08,787 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:08,788 - INFO - y0 = 12.673500366253613, target y = 30, dy = 0.22387110472799776
2026-04-29 15:47:08,855 - INFO - NEW TARGET = 4
2026-04-29 15:47:08,856 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:08,856 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:08,856 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:08,856 - INFO - y0 = 12.673500366253613, target y = 30, dy = 0.22387110472799776
2026-04-29 15:47:08,919 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:08,919 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:08,919 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:08,920 - INFO - y0 = 12.673500366253613, target y = 30, dy = 0.22387110472799776
2026-04-29 15:47:08,984 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:08,984 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:08,985 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:08,985 - INFO - y0 = 12.673500366253613, target y = 30, dy = 0.22387110472799776
2026-04-29 15:47:09,052 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:09,053 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:09,053 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:09,053 - INFO - y0 = 12.673500366253613, target y = 30, dy = 0.22387110472799776
2026-04-29 15:47:09,122 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:09,122 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:09,122 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:09,122 - INFO - y0 = 12.673500366253613, target y = 30, dy = 0.22387110472799776
2026-04-29 15:47:09,188 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:09,188 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:09,188 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:09,188 - INFO - y0 = 12.673500366253613, target y = 30, dy = 0.22387110472799776
2026-04-29 15:47:09,256 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:09,256 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:09,256 - INFO - y0 = 15.946266301869713, target y = 6, dy = -0.046853327684854285
2026-04-29 15:47:09,256 - INFO - y0 = 12.673500366253613, target y = 30, dy = 0.22387110472799776
2026-04-29 15:47:09,319 - INFO - NEW TARGET = 24
2026-04-29 15:47:09,320 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:09,320 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:09,320 - INFO - y0 = 14.774933109748364, target y = 24, dy = 0.5135521962307205
2026-04-29 15:47:09,320 - INFO - y0 = 12.673500366253613, target y = 30, dy = 0.22387110472799776
2026-04-29 15:47:09,387 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:09,387 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:09,387 - INFO - y0 = 14.774933109748364, target y = 24, dy = 0.5135521962307205
2026-04-29 15:47:09,387 - INFO - y0 = 12.673500366253613, target y = 30, dy = 0.22387110472799776
2026-04-29 15:47:09,454 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:09,454 - INFO - y0 = 17.512589703748386, target y = 8, dy = -0.35902812945060186
2026-04-29 15:47:09,455 - INFO - y0 = 14.774933109748364, target y = 24, dy = 0.5135521962307205
2026-04-29 15:47:09,455 - INFO - y0 = 12.673500366253613, target y = 30, dy = 0.22387110472799776
2026-04-29 15:47:09,523 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:09,523 - INFO - y0 = 14.774933109748364, target y = 24, dy = 0.5135521962307205
2026-04-29 15:47:09,524 - INFO - y0 = 12.673500366253613, target y = 30, dy = 0.22387110472799776
2026-04-29 15:47:09,588 - INFO - NEW TARGET = 14
2026-04-29 15:47:09,588 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:09,588 - INFO - y0 = 14.774933109748364, target y = 24, dy = 0.5135521962307205
2026-04-29 15:47:09,589 - INFO - y0 = 16.703180251357573, target y = 14, dy = -0.022638019686839695
2026-04-29 15:47:09,654 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:09,654 - INFO - y0 = 14.774933109748364, target y = 24, dy = 0.5135521962307205
2026-04-29 15:47:09,654 - INFO - y0 = 16.703180251357573, target y = 14, dy = -0.022638019686839695
2026-04-29 15:47:09,719 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:09,719 - INFO - y0 = 14.774933109748364, target y = 24, dy = 0.5135521962307205
2026-04-29 15:47:09,719 - INFO - y0 = 16.703180251357573, target y = 14, dy = -0.022638019686839695
2026-04-29 15:47:09,784 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:09,785 - INFO - y0 = 14.774933109748364, target y = 24, dy = 0.5135521962307205
2026-04-29 15:47:09,785 - INFO - y0 = 16.703180251357573, target y = 14, dy = -0.022638019686839695
2026-04-29 15:47:09,847 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:09,847 - INFO - y0 = 14.774933109748364, target y = 24, dy = 0.5135521962307205
2026-04-29 15:47:09,848 - INFO - y0 = 16.703180251357573, target y = 14, dy = -0.022638019686839695
2026-04-29 15:47:09,929 - INFO - NEW TARGET = 15
2026-04-29 15:47:09,931 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:09,932 - INFO - y0 = 19.396902875824843, target y = 15, dy = -0.1395510114413679
2026-04-29 15:47:09,932 - INFO - y0 = 16.703180251357573, target y = 14, dy = -0.022638019686839695
2026-04-29 15:47:10,011 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:10,011 - INFO - y0 = 19.396902875824843, target y = 15, dy = -0.1395510114413679
2026-04-29 15:47:10,011 - INFO - y0 = 16.703180251357573, target y = 14, dy = -0.022638019686839695
2026-04-29 15:47:10,070 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:10,070 - INFO - y0 = 19.396902875824843, target y = 15, dy = -0.1395510114413679
2026-04-29 15:47:10,070 - INFO - y0 = 16.703180251357573, target y = 14, dy = -0.022638019686839695
2026-04-29 15:47:10,132 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:10,133 - INFO - y0 = 19.396902875824843, target y = 15, dy = -0.1395510114413679
2026-04-29 15:47:10,133 - INFO - y0 = 16.703180251357573, target y = 14, dy = -0.022638019686839695
2026-04-29 15:47:10,200 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:10,200 - INFO - y0 = 19.396902875824843, target y = 15, dy = -0.1395510114413679
2026-04-29 15:47:10,200 - INFO - y0 = 16.703180251357573, target y = 14, dy = -0.022638019686839695
2026-04-29 15:47:10,261 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:10,262 - INFO - y0 = 19.396902875824843, target y = 15, dy = -0.1395510114413679
2026-04-29 15:47:10,262 - INFO - y0 = 16.703180251357573, target y = 14, dy = -0.022638019686839695
2026-04-29 15:47:10,326 - INFO - NEW TARGET = 17
2026-04-29 15:47:10,326 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:10,326 - INFO - y0 = 8.895914596933938, target y = 17, dy = 0.1872747906970248
2026-04-29 15:47:10,327 - INFO - y0 = 19.396902875824843, target y = 15, dy = -0.1395510114413679
2026-04-29 15:47:10,327 - INFO - y0 = 16.703180251357573, target y = 14, dy = -0.022638019686839695
2026-04-29 15:47:10,393 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:10,393 - INFO - y0 = 8.895914596933938, target y = 17, dy = 0.1872747906970248
2026-04-29 15:47:10,393 - INFO - y0 = 19.396902875824843, target y = 15, dy = -0.1395510114413679
2026-04-29 15:47:10,393 - INFO - y0 = 16.703180251357573, target y = 14, dy = -0.022638019686839695
2026-04-29 15:47:10,453 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:10,454 - INFO - y0 = 8.895914596933938, target y = 17, dy = 0.1872747906970248
2026-04-29 15:47:10,454 - INFO - y0 = 19.396902875824843, target y = 15, dy = -0.1395510114413679
2026-04-29 15:47:10,454 - INFO - y0 = 16.703180251357573, target y = 14, dy = -0.022638019686839695
2026-04-29 15:47:10,520 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:10,521 - INFO - y0 = 8.895914596933938, target y = 17, dy = 0.1872747906970248
2026-04-29 15:47:10,521 - INFO - y0 = 19.396902875824843, target y = 15, dy = -0.1395510114413679
2026-04-29 15:47:10,521 - INFO - y0 = 16.703180251357573, target y = 14, dy = -0.022638019686839695
2026-04-29 15:47:10,587 - INFO - y0 = 13.250869163483019, target y = 4, dy = -0.2490223189492332
2026-04-29 15:47:10,587 - INFO - y0 = 8.895914596933938, target y = 17, dy = 0.1872747906970248
2026-04-29 15:47:10,587 - INFO - y0 = 19.396902875824843, target y = 15, dy = -0.1395510114413679
